Ƶ�ʣ�Hz��,���ʣ�dBm��,ǰ�ſ���,AC/DC,IQ/ɨƵ,����Ƶֱ��,���ʼƶ���,Ƶ���Ƕ���,��ֵ
6.5e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
6.6e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
6.7e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
6.8e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
6.9e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
7e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
7.1e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
7.2e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
7.3e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
7.4e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
7.5e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
7.6e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.04,-10.04
7.7e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
7.8e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
7.9e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
8e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
8.1e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
8.2e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
8.3e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
8.4e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
8.5e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
8.6e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
8.7e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
8.8e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
8.9e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
9e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.04,-10.04
9.1e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.02,-10.02
9.2e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
9.3e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
9.4e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.04,-10.04
9.5e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
9.6e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
9.7e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
9.8e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.03,-10.03
9.9e+08,-10,OFF,AC,ɨƵ,OFF,0,-10.02,-10.02
1e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
1.01e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
1.02e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
1.03e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
1.04e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
1.05e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
1.06e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.07e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.08e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.03,-10.03
1.09e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
1.1e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.11e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.12e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.13e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
1.14e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
1.15e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.16e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.17e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.18e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.19e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.2e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.21e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.22e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.23e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.24e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.25e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
1.26e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.04,-10.04
1.27e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
1.28e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.29e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.3e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.31e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
1.32e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
1.33e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.34e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.35e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.36e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.37e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.38e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.39e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.4e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.41e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.42e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.43e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.44e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
1.45e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.46e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.47e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.48e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.49e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.5e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.51e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.52e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.53e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.54e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.55e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.56e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.57e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.58e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.59e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.12,-10.12
1.6e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.61e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.62e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.63e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.64e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.65e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.66e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.67e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.68e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.69e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.7e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.71e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.72e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.73e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.12,-10.12
1.74e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.14,-10.14
1.75e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.76e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.77e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.78e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.79e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.8e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.81e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.82e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.12,-10.12
1.83e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
1.84e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.85e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.86e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.87e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.88e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
1.89e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
1.9e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.91e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
1.92e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.12,-10.12
1.93e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
1.94e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.95e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
1.96e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
1.97e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
1.98e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
1.99e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.01e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.12,-10.12
2.02e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.12,-10.12
2.03e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
2.04e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.12,-10.12
2.05e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.06e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.07e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.08e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.09e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.1e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.11e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.12e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.13e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.14e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.15e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.16e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
2.17e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.18e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.19e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.2e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.21e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.22e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.23e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.24e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.25e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.26e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.27e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.28e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.29e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.3e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.31e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.32e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.33e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.34e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.35e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.36e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
2.37e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.38e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.39e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.4e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.41e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.42e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.43e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.44e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.45e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.46e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.47e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.48e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
2.49e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
2.5e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.51e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
2.52e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
2.53e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.54e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
2.55e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.56e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.57e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.58e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.59e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.6e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.61e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.62e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.63e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.64e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.65e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.66e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.04,-10.04
2.67e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
2.68e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
2.69e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
2.7e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.71e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.72e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.73e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.74e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.75e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.76e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.77e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.78e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.79e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
2.8e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.81e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.82e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.83e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
2.84e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
2.85e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.86e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.87e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.88e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.89e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.9e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.91e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
2.92e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
2.93e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.12,-10.12
2.94e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.13,-10.13
2.95e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.96e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.97e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.98e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
2.99e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
3e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
3.01e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
3.02e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
3.03e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
3.04e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
3.05e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
3.06e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
3.07e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
3.08e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
3.09e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
3.1e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.09,-10.09
3.11e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.12,-10.12
3.12e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.12,-10.12
3.13e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
3.14e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
3.15e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
3.16e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.1,-10.1
3.17e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
3.18e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
3.19e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
3.2e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
3.21e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
3.22e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
3.23e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
3.24e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
3.25e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.11,-10.11
3.26e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.14,-10.14
3.27e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.08,-10.08
3.28e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
3.29e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.04,-10.04
3.3e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
3.31e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
3.32e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
3.33e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
3.34e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.03,-10.03
3.35e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
3.36e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
3.37e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
3.38e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
3.39e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.04,-10.04
3.4e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
3.41e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.07,-10.07
3.42e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.06,-10.06
3.43e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.04,-10.04
3.44e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.03,-10.03
3.45e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.05,-10.05
3.46e+09,-10,OFF,AC,ɨƵ,OFF,0,-10.01,-10.01
